,datePosted,title,price,address,latitude,longitude,description,rooms,bathrooms,pets,furnished,dateScraped
1414910857,12 février 2019 03:21,ST-LÉONARD 650$ GRAND 31/2 A LOUER,650.0,", St-Léonard h0h0h0 QC, Canada",45.5874727,-73.5970099,***Tout les meubles doivent &ecirc;tre vendus*** Le logement sera &agrave; louer &agrave; partir du 1 juillet OU AVANT id&eacute;alement &agrave; discuter. Les meubles sont de bonnes qualit&eacute;s electro achet&eacute;s en 2014 sauf lav/s&eacute;ch mais ceux-ci tr&egrave;s propre et fonctionnel CHIEN TRANQUILLE chat accept&eacute;*** personne s&eacute;rieuse seulement TR&Egra,3 1/2,1 salle de bain,Oui,Oui,Mon_Feb_11_225650_2019
1414909741,12 février 2019 03:11,Luxury condo 4 1/2 for rent in Ville saint Lauren Bois-Franc ,1850.0,"montreal, Canada",45.5016889,-73.567256,"Luxury 41/2 condo in Bois Franc Ville Saint-Laurent. Best location. 2400 Wilfrid Reid, #612 ,Saint-Laurent, QC H4R 0M5 Near REM station and Faubourg Bois-Franc. Includes 2 bedrooms, bathroom with separate bath and shower. High ceilings, large windows, modern kitchen with balcony on the top floor with unobstructed view, you can see sunset. Quality concrete construction with Gym,",4 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225651_2019
1414909250,12 février 2019 03:08,Condo 3 1/2 - Verdun,1350.0,"644 Boulevard Henri-Duhamel, H4G 2C5, Montréal, QC",45.47225529999999,-73.57109090000002,"CONDO LEED Platine 1 chambre + bureau sur 2 &eacute;tages avec plancher chauffant. Quartier paisible et central, bien situ&eacute;, pr&egrave;s de la Station Lasalle, du march&eacute; Atwater et de la rue Wellington. 6 &eacute;lectros haut de gamme inclus, chauffage inclus, frais &eacute;lectrique tr&egrave;s bas. http://devkb.ca/fr/projets/condo-leed-verdun-elaa-montreal LE CO",3 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225653_2019
1404386317,,Bachelor app't (1 1/2) a Snowdon pres d'un metro,550.0,"5726 Boulevard Décarie, Montréal, QC H3X 2J3, Canada",45.487602,-73.63880999999999,"5726 Decarie. $550 per month with a lease for a minimum of 2 months. No dogs. 514-800-5997 office. No text messages and no calls from blocked numbers please. The owner pays heat &amp; hot water &amp; electricity. The stove &amp; fridge are also included in the rent. The rental of this apartment includes a bed, dresser, night table, lamp, couch, coffee table, dining table &amp; ",1 1/2,1 salle de bain,Non,Oui,Mon_Feb_11_225654_2019
1414688083,10 février 2019 23:19,"GRAND 6 1/2 MÉTRO SHERBROOKE, PLATEAU MONT-ROYAL",1395.0,"3709 Rue de Mentana, Montréal, QC H2L 3R4, Canada",45.5218388,-73.5684053,*Les appels/messages texte au num&eacute;ro affich&eacute;s seront trait&eacute;s plus rapidement que les courriels. *Le prix du loyer n'inclue rien d'autre PLATEAU MONT-ROYAL Rue Mentana entre Roy et Cherrier 6 1/2 (2 chambres) Libre le 1er avril Environ 1200 pieds carres (112 m&egrave;tres carr&eacute;s) 1 grande chambre (pi&egrave;ce double) 1 chambre 1 salon 1 cuisine 1 bu,6 1/2 et plus,1 salle de bain,Non,Non,Mon_Feb_11_225655_2019
1414339382,9 février 2019 04:23,Libre immédiatement! 3 1/2 dans immeuble neuf!! **métro Sauvé**,1000.0,"9442 Rue Foucher, Montréal, QC H2M 1W2, Canada",45.5510162,-73.64982309999999,Super logement tout pr&egrave;s de la ligne orange! Magnifique logement semi meubl&eacute; avec immense terrasse anglaise. Salle de bain moderne avec douche. Installation laveuse-s&eacute;cheuse. Chambre &agrave; coucher avec grand garde-robe. Cuisine ouverte sur le salon et le coin repas. &Agrave; deux pas du m&eacute;tro Sauv&eacute; dans Ahuntsic. Rue tranquille. Faites vite,3 1/2,1 salle de bain,Non,Oui,Mon_Feb_11_225656_2019
1410157809,17 janvier 2019 20:37,4 1/2 app't a N.D.G pres du metro Villa Maria,825.0,"Somerled, H3X2B3, Montreal, QC",45.471503999999996,-73.634575,4 1/2 : 6210 Somerled LARGE 4 1/2 (2 CLOSED BEDROOMS) AVAILABLE NOW in NDG near Villa Maria metro Quiet building with good neighbours in a residential neighbourhood. Near the new Glen super-hospital. Subsidized daycare very near. Freshly painted &amp; floors very recently sanded and varnished. Electric room temperature thermostat in each room. Includes a large living room. New ,4 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225657_2019
1414909232,12 février 2019 03:07,"RENOVE, TOUT INCLUS, AU BORD DU FLEUVE, VERDUN",950.0,"6161 Boulevard LaSalle, Verdun, QC H4H 1P7, Canada",45.4459224,-73.57365159999999,"Verdun Electricit&eacute;, Chauffage et Eau Chaude Incluse Four et R&eacute;frig&eacute;rateur Inclus 1 Chambre Ferm&eacute;e Ensoleill&eacute; Balcon Locker Buanderie au Sous-Sol ($) Garage ($) Concierge sur Place D&eacute;tecteur de fum&eacute;e, de feu et de chaleur Syst&egrave;me de surveillance cam&eacute;ra 24/7 Syst&egrave;me d'Interphone Boulevard Lasalle, coin Allard P",3 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225659_2019
1414908642,12 février 2019 03:03,Grand 51/2  villeray,1350.0,"7625 Rue Fabre, Montréal, QC H2E 2B7, Canada",45.549852,-73.6148243,beau logement grand piece 3 chambre fermee 1er etage porte patio 2 balcon plancher bois franc et marbre tres eclaire propre - tranquille- renover pour 1er juillet 1350$ mois appeller au 514 726- 9261 martin,5 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225701_2019
1414908340,12 février 2019 03:00,"For Rent $775. Thelma Street, Lasalle",775.0,"7809 Rue Thelma, LaSalle, QC H8P 1W8, Canada",45.426353799999994,-73.6013026,"I have upper 4 and 1/2 for rent for 1 July 2019. Near bus stop 58 , 109 and 110, 5 minutes walk. About 10 to 15 minutes walk to movie theatre, Super C, IGA, McDonald, SAQ. Check it out for your self - near postal code H8P 1W8, Lasalle. No pets. No smoker. For more information send me your e-mail or telephone number. Rent $775. Parking on the street.",4 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225702_2019
1414908140,12 février 2019 02:59,St Henri Two storeys luxury Condo 3 bedrooms 5 1/2 New building,1995.0,"5068 Chemin de la Côte-Saint-Paul, Montréal, QC H4C 1W6, Canada",45.4703683,-73.592959,"Appartement de luxe a deux etages. New Building New 6 Appliances 3 Bedrooms 2 Bathrooms 2 living rooms Minimum 1 year term with credit check 1400 square feet Ready to move in Brand new building high end finish AVAILABLE from today 1st Floor Construction 2018 -High ceilings -LED Lighting -Stainless Steel; fridge, stove and dishwasher included -Stackable Washer/Dryer included -La",5 1/2,2 salles de bain,Non,Oui,Mon_Feb_11_225703_2019
1414907900,12 février 2019 02:57,St Henri Two storeys luxury Condo 3 bedrooms 5 1/2 New build,1995.0,"5068 Chemin de la Côte-Saint-Paul, Montréal, QC H4C 1W6, Canada",45.4703683,-73.592959,"Appartement de luxe a deux etages. New Building New 6 Appliances 3 Bedrooms 2 Bathrooms 2 living rooms Minimum 1 year term with credit check 1400 square feet Ready to move in Brand new building high end finish AVAILABLE from today 1st Floor Construction 2018 -High ceilings -LED Lighting -Stainless Steel; fridge, stove and dishwasher included -Stackable Washer/Dryer included -La",5 1/2,2 salles de bain,Non,Oui,Mon_Feb_11_225704_2019
1414907120,12 février 2019 02:51,61/2 apartment for rent ,1300.0,"st laurent, Canada",45.4985638,-73.7497567,"611/2 apartment for rent. Big bright and near all services. Bus, shopping mal,metro du college my phone nr is 5144759616",6 1/2 et plus,2 salles de bain,Non,Non,Mon_Feb_11_225705_2019
1414906304,12 février 2019 02:44,5 1/2 à louer + Garage et Stationnement 1er mars,1000.0,"9138 14e Avenue, Montréal, QC H1Z 3N2, Canada",45.573818,-73.627524,5 1/2 &agrave; louer 1er mars +garage et stationnement ext&eacute;rieur avec coure &agrave; l’arri&egrave;re,5 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225706_2019
1414906015,12 février 2019 02:42,Beau 3 1/2 Metro Cadillac,735.0,"5055, Lacordaire Street ap. 2, Montreal H1M 2P3 QC",45.5761467,-73.55194820000001,"ENGLISH will follow Beau 3 1/2 lumineux, situ&eacute; au 2&egrave;me &eacute;tage (le dernier) d’un triplex, 1 balcon individuel + 1 terrasse, chambre ferm&eacute;e avec garde-robe, salon tr&egrave;s clair, cuisine s&eacute;par&eacute;e. L’appartement est propre, avec plancher de bois francs, chauffage &agrave; plinthes &eacute;lectrique. Fournit: laveuse et s&eacute;cheuse! Qu",3 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225707_2019
1414905742,12 février 2019 02:40,"Condo 4 1/2 à louer, Hochelaga métro PIE IX",1400.0,"H1L2L7, Canada",45.5981838,-73.52144940000001,"Superbe condo &agrave; louer &agrave; 2 pas du m&eacute;tro Pi IX au coin de Letourneux et Pierre de Courbertin dans Homa. Construction 2015 avec materiaux de qualit&eacute; comme des comptoirs de quartz et des planchers de bois d’ing&eacute;nierie. Air climatis&eacute; mural inclus. Grand 4 1/2 avec aire ouverte, 2 chambres ferm&eacute;es avec grands garde-robe. Locker double ",4 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225708_2019
1414905735,12 février 2019 02:40,3 1/2 luxueux dans Ahuntsic,750.0,"10603 De Martigny, H2B 2M8, Montréal, QC",45.5749231,-73.6535766,"Beau 3 &frac12;, environ 725 pieds carr&eacute;s, haut de triplex bien entretenu situ&eacute; dans un secteur recherch&eacute; de Ahuntsic (entre Prieur et Henry Bourassa). Rue large &agrave; sens unique bord&eacute;e d’arbres matures et &agrave; proximit&eacute; du parc de la Visitation. L’appartement compte une (1) chambre avec concept cuisine et salon &agrave; aire ouverte. ",3 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225708_2019
1414905522,12 février 2019 02:40,4 1/2 neuf à louer ,1000.0,"H1H4B6, Canada",45.5940065,-73.64016590000001,"PENTHOUSE! PR&Egrave;S DE L’H&Ocirc;TEL DE VILLE MTL-NORD LIBRE IMM&Eacute;DIATEMENT! R&Eacute;NOV&Eacute; COMPL&Egrave;TEMENT! &Eacute;LECTRICIT&Eacute; ET CHAUFFAGE NON INCLUS. PERSONNE S&Eacute;RIEUSE, DEMANDE DE CR&Eacute;DIT ET QUALIFICATION REQUISE DEMAND&Eacute;E Contactez Salvatore au 514-660-6699 Superbe logement tr&egrave;s bien desservi en transport collectif. Il est",4 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225709_2019
1414905559,12 février 2019 02:39,555 de la Commune Ouest,2150.0,"555 de la Commune Ouest, H3C 5X5, Montréal, QC",45.4977992,-73.5531483,"Loft moderne de 928 pieds carr&eacute;s. Chauffage &agrave; air propuls&eacute;, air climatis&eacute; central. Insonorisation sup&eacute;rieure. Terrasse sur le toit avec une vue &agrave; 360 degr&eacute;s sur le Vieux Port et le Centre Ville. Piscine chauff&eacute;e, BBQS, Gym. Tous les &eacute;lectrom&eacute;nagers inclus dont le lave-linge et le s&egrave;che-linge. Luminaire",3 1/2,1 salle de bain,Oui,Non,Mon_Feb_11_225714_2019
1414904993,12 février 2019 02:35,3 1/2 au sous-sol près Métro St Michel à louer ,450.0,"H2A2Y5, Canada",45.5600544,-73.5987213,"3 1/2 au sous-sol r&eacute;nov&eacute;, 200 m de m&eacute;tro St Michel &agrave; louer. Pas chauff&eacute;, disponible &agrave; partir de 1er mars, id&eacute;al pour personne seule, loyer 450$ par mois",2 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225715_2019
1414904609,12 février 2019 02:32,Recherché : Cherche bas de duplex avec cour arriere ,1000.0,"H4E1T7, Canada",45.45902879999999,-73.5914499,"Bonjour , nous somme un couple avec bon emploie et un enfant de 3 ans nois chercchons un bas de duplex avec une cour arriere pour que notre bebe aie plus d’espace pour ce degourdire les jambes! Pour juillet car mon bail ce termine . J’ai de tres bonne reference s,v,p si vous avez des bas de duplex a me recommander veuillez me contacter merci cindypinel7030@gmail.com",4 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225717_2019
1414904585,12 février 2019 02:32,Condo 4 1/2 dans CDN,1800.0,"3348 Avenue Lacombe, Montréal, QC H3T 1L8, Canada",45.4982545,-73.62180500000001,Grand 4 &frac12; meubl&eacute; dans le quartier C&ocirc;te-des-Neiges / Notre-Dame-de-Gr&acirc;ce Adresse: 3348 avenue Lacombe Walking score: 93% = Paradis des Marcheurs ! Biking score: 83% • Pr&eacute;s de tous les commerces de proximit&eacute; • &Agrave; 2min &agrave; pieds du metro C&ocirc;te-des-Neiges (ligne bleue) et de plusieurs lignes de bus • Pr&eacute;s des h&ocirc;pi,4 1/2,1 salle de bain,Non,Oui,Mon_Feb_11_225718_2019
484022399,12 février 2019 02:31,Le Faubourg St-Laurent,990.0,"8425 Boul St-Laurent, Montréal, QC H2P 2M7, Canada",45.5406252,-73.63630140000001,"3 1/2 et 4 1/2 neuf , pr&egrave;s du parc Jarry, 8425 / 8415 blvd. St-Laurent ascenseur, fenestration abondante, cuisine moderne, air climatis&eacute;, syst&egrave;me alarme, stationnement int&eacute;rieur. &Agrave; partir de $990.00 / mois , &eacute;lectrom&eacute;nagers inclus . Pour visite t&eacute;l&eacute;:514-914-9284 faubourg-st-laurent.com",3 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225719_2019
1414904374,12 février 2019 02:31,Logement à louer,1100.0,"9948 Rue J J Gagnier, Montréal, QC H2B 2Z6, Canada",45.576713,-73.64050300000001,"Grand 5 1/2 au 2 &eacute;tage d’un Duplex. 9948 J J Gagnier pr&egrave;s de la rue Sauv&eacute; dans le quartier Ahuntsic. Non chauff&eacute;, libre maintenant, 3 chambres ferm&eacute;es. 1100 $ par mois. Appelle vincent au 514 573-2277 pour une visite ou pour plus d’infos.",5 1/2,1 salle de bain,Non,Non,Mon_Feb_11_225720_2019
1414904134,12 février 2019 02:29,Griffintown 1 CAC à louer + garage,1750.0,"300 Ann, H3C2K2, Montreal, QC",45.495361100000004,-73.55982879999999,"POSSIBILIT&Eacute; DE LOCATION TOUT INCLUS!! Ce superbe condo 3 &frac12; au design moderne vous offre une grande chambre &agrave; coucher ferm&eacute;e, un garde-robe de style walk-in et une salle de bain int&eacute;gr&eacute;e. Le salon, la salle &agrave; manger et la cuisine sont con&ccedil;ue selon le concept &agrave; aire ouverte. La construction est de qualit&eacute; et la",3 1/2,1 salle de bain,,Non,Mon_Feb_11_225721_2019
1414903833,12 février 2019 02:27,Appartement à louer dans Rosemont près des promenade Masson,850.0,"5572 10e Avenue, Montréal, QC H1Y 2G8, Canada",45.550913,-73.5761561,"Rosemont Petite-Patrie. 4 &frac12; Rosemont. Libre 1er Juillet 2019. Beau logement, Une grande chambre double. Porte patio, tr&egrave;s &eacute;clair&eacute;. Entr&eacute;es lav/s&eacute;c. Endroit calme et paisible tout pr&egrave;s des Promenades Masson. Disponible 1er Juillet 2019 mais peut aussi etre pour le 1er aout 2019. 850$/mois. (514) 710-1343.. 2e &eacute;tage d'un tri",4 1/2,1 salle de bain,Oui,Non,Mon_Feb_11_225722_2019
1414903651,12 février 2019 02:25,3 1/2 Centre-ville Montréal meublé,1350.0,"2138 Rue Tupper, Montréal, QC H3H 1P2, Canada",45.4901698,-73.58161059999999,"Beautiful, cozy and quiet 1 BD steps away from Atwater metro, the bustling city center, and all amenities. Fully furnished with a king-size or single bed (you can make it the size you want), separate living room/dining room, updated kitchen. Linens, towels, kitchen equipment is all provided. Washer and dryer inside the unit. Wi-fi internet included. Outdoor parking available (t",2 1/2,1 salle de bain,Non,Oui,Mon_Feb_11_225723_2019
1392325971,21 janvier 2019 16:25,Brand New LOFT FOR RENT in Downtown Montreal 1st JULY 2019,1040.0,"1438 overdale, Montreal H3G1V3 QC, Canada",45.4942932,-73.57239150000001,"Luxury lofts FOR RENT starting at $ 1040PER MONTH located in the HEART of downtown Montreal. (JULY 2019) Ready to live in, furnished with quality furniture of the latest trend, modern and new appliances included. Absolutely EVERYTHING is included, heating, hot water, electricity, air conditioning, WIFI, NETFLIX. You will find a beautiful inner courtyard to relax, study, get som",1 1/2,1 salle de bain,,Oui,Tue_Feb_12_182926_2019
1409275131,9 février 2019 14:18,Large Penthouse Rénové /Luxurious penthouse renoved,2350.0,"5761 Chemin de la Côte-Saint-Luc, Hampstead, QC H3X 2E8, Canada",45.477723100000006,-73.63323170000001,"Large Penthouse R&eacute;nov&eacute; 2CAC/2SDB - 2BR/2BTH + Terrasse priv&eacute;e Penthouse de luxe spacieux, lumineux, avec vue, compl&egrave;tement r&eacute;nov&eacute; incluant : 2 grandes chambres &agrave; coucher avec walk-in + 2 salles de bain (la chambre des ma&icirc;tres avec salle de bain en suite), salon, salle &agrave; manger &agrave; aire ouverte, cuisine avec comp",5 1/2,2 salles de bain,Non,Non,Tue_Feb_12_182929_2019
1414958114,12 février 2019 15:01,Renovated Large 3 ½ + Den in NDG +  new appliances+ Heat,950.0,"5010 Avenue Randall, Montréal, QC H4V 2V1, Canada",45.4704646,-73.6393267,"(Description en Fran&ccedil;ais en bas) Available immediately. A newly renovated 3 &frac12; apartment in a Triplex in a well-sought neighborhood in NDG. Apartment: It is the lower unit in a semi-detached Triplex in a very calm and family friendly street. It is a newly renovated unit: new floors, new Kitchen, new bathroom. • It has one closed room, • A large Den that can be used",3 1/2,1 salle de bain,Non,Non,Tue_Feb_12_183015_2019
1415050755,12 février 2019 22:40,Cession de bail - 5 1/2 - 1er avril,835.0,"H1X 1T4, Canada",45.5573823,-73.5692723,"Cession de bail disponible le 1er avril, bail se terminant le 30 juin. Possibilit&eacute; de reconduction du bail en juillet. Grand 5 et demi lumineux situ&eacute; dans Rosemont sur la rue Masson. Au 2e &eacute;tage d’un immeuble de 4 logements et un march&eacute; au rez-de-chauss&eacute;e. Pas d’ascenseur. Description de l’appartement: Grand salon avec puits de lumi&egrave;re,",5 1/2,"1,5 salle de bain",Non,Non,Tue_Feb_12_183043_2019
1318380486,12 février 2019 15:03,"1,2,31/2,41/2,bedrooms,chambres,Downtown,Centre Ville,McGill",1695.0,"1530 DR PENFIELD, Montreal, QC, H3G 1C1",45.497766399999996,-73.584727,"2 bedrooms available at $1695/month1 bedroom available January 1st at $ 1195/monthOur building located on the prestigious Dr. Penfield street in ,downtown Montreal offers you the excellence and comfort desired. The proximity of, McGill, and, Concordia ,Universities, bus, stations and ,metro offers you an ideal symbiosis between your well being, studies and work. The prices are ",4 1/2,2 salles de bain,Non,Non,Tue_Feb_12_184539_2019
1318380465,12 février 2019 15:03,"Downtown,Centre Ville1,bedroom,chambre,Westmount,adj,NOVEMBER",1295.0,"3555 Atwater, Montreal, QC, H3H 1Y3",45.493286299999994,-73.58908079999999,"Apartments for rentSTARTING NOVEMBERMany models and size availables.Near Downtown,Mc Gill and Concordia UniversityDescription : The Crestwood's 1 bedroom apartments vary in sizes, layouts and prices. All apartments have a very functional kitchen including a fridge , a stove and dishwasher. All apartments have large storage spaces and wide window to allow natural light in. The m",3 1/2,1 salle de bain,Non,Non,Tue_Feb_12_184540_2019
1415059935,12 février 2019 23:31,Recherche un 41/2 ou 51/2 verdun ou hochelaga maisonneuve,850.0,"Rue Adam, Montréal, QC H1V 1W5, Canada",45.558437,-73.53098,Femme de 60 ans seule avec 2 chats op&eacute;r&eacute;s et adultes cherche logement tranquille pour avril ou mai. Travail permanent et stable tr&egrave;s tranquille et bonne locataire &lt; 900$,5 1/2,1 salle de bain,Oui,Non,Tue_Feb_12_184551_2019
